Order ID,Date,Product,Category,Price,Age,Provence,Customer ID,Quantity
103,2022-05-17,GRÄLVIKEN,Sofas & armchairs,1995.0,30,Luik,954,2
104,2022-12-14,KUNGSHAMN,Sofas & armchairs,60.0,36,Vlaams-Brabant,721,5
104,2022-12-14,PLATSA,Beds,2905.0,36,Vlaams-Brabant,721,10
105,2022-12-05,IVAR,Bookcases & shelving units,2275.0,94,Vlaams-Brabant,187,8
105,2022-12-05,SVÄRTA,Beds,300.0,94,Vlaams-Brabant,187,6
105,2022-12-05,LIDHULT,Sofas & armchairs,845.0,94,Vlaams-Brabant,187,3
105,2022-12-05,GAMLARED / LERHAMN,Chairs,685.0,94,Vlaams-Brabant,187,2
106,2022-04-11,STUVA / FRITIDS,Nursery furniture,375.0,24,Luxemburg,577,10
107,2022-11-27,STUVA,Tables & desks,545.0,24,Vlaams-Brabant,751,10
107,2022-11-27,LYCKSELE,Sofas & armchairs,350.0,24,Vlaams-Brabant,751,6
107,2022-11-27,OLAUS,Bookcases & shelving units,19.0,24,Vlaams-Brabant,751,3
107,2022-11-27,BILLY,Bookcases & shelving units,185.0,24,Vlaams-Brabant,751,8
107,2022-11-27,SVALNÄS,Tables & desks,1840.0,24,Vlaams-Brabant,751,9
108,2022-11-20,SJÄLLAND,Outdoor furniture,1900.0,75,Antwerpen,30,1
108,2022-11-20,IVAR,Bookcases & shelving units,1020.0,75,Antwerpen,30,1
109,2022-11-12,SÖDERHAMN,Sofas & armchairs,445.0,78,Antwerpen,902,1
110,2022-09-26,NYBODA,Tables & desks,375.0,88,Antwerpen,59,2
110,2022-09-26,GRÖNLID,Sofas & armchairs,95.0,88,Antwerpen,59,3
110,2022-09-26,ENERYDA,TV & media furniture,17.0,88,Antwerpen,59,9
111,2022-11-21,KLIMPEN,Tables & desks,1390.0,36,Antwerpen,396,9
111,2022-11-21,SUNDVIK,Children's furniture,125.0,36,Antwerpen,396,6
111,2022-11-21,STUVA / FRITIDS,Chests of drawers & drawer units,545.0,36,Antwerpen,396,3
112,2023-01-18,JONAXEL,Bookcases & shelving units,670.0,39,Vlaams-Brabant,102,4
113,2022-03-30,NORRÅKER / NORRARYD,Chairs,915.0,98,Luxemburg,144,6
114,2022-05-20,BROR,Bookcases & shelving units,530.0,72,Limburg,654,3
114,2022-05-20,HEMNES,TV & media furniture,3386.0,72,Limburg,654,10
114,2022-05-20,SANDBACKEN,Sofas & armchairs,1176.0,72,Limburg,654,9
114,2022-05-20,MÖRBYLÅNGA / BERNHARD,Tables & desks,6965.0,72,Limburg,654,8
115,2023-01-29,RESÖ,Children's furniture,205.0,19,Antwerpen,569,9
115,2023-01-29,BILLY,Bookcases & shelving units,145.0,19,Antwerpen,569,8
116,2022-02-22,PAX / BERGSBO,Wardrobes,1835.0,49,Vlaams-Brabant,225,9
116,2022-02-22,LIXHULT,Cabinets & cupboards,580.0,49,Vlaams-Brabant,225,3
116,2022-02-22,ENETRI,Bookcases & shelving units,412.0,49,Vlaams-Brabant,225,1
116,2022-02-22,LIDHULT,Chairs,1795.0,49,Vlaams-Brabant,225,2
117,2023-02-08,NYBODA,Tables & desks,175.0,58,Oost-Vlaanderen,114,5
118,2023-02-16,SUNDLANDET,Wardrobes,716.0,61,Limburg,706,8
118,2023-02-16,SUNNERSTA,Trolleys,125.0,61,Limburg,706,9
118,2023-02-16,LIDHULT,Sofas & armchairs,1800.0,61,Limburg,706,4
118,2023-02-16,HEMNES,Tables & desks,595.0,61,Limburg,706,1
119,2022-05-10,BROR,Bookcases & shelving units,445.0,89,Oost-Vlaanderen,629,7
120,2022-09-29,LAPPVIKEN,Cabinets & cupboards,31.5,24,Namen,81,5
120,2022-09-29,MELLTORP / MARIUS,Tables & desks,299.0,24,Namen,81,4
121,2022-04-26,PÅHL,Tables & desks,425.0,97,Henegouwen,419,2
121,2022-04-26,LINNMON / KRILLE,Tables & desks,385.0,97,Henegouwen,419,1
122,2022-09-29,PLATSA,Wardrobes,728.0,97,Luxemburg,349,3
122,2022-09-29,HAVSTA,Bookcases & shelving units,2235.0,97,Luxemburg,349,9
122,2022-09-29,ALGOT,Bookcases & shelving units,15.6,97,Luxemburg,349,3
122,2022-09-29,HEMNES,Bookcases & shelving units,796.0,97,Luxemburg,349,7
122,2022-09-29,MOSSARYD,Cabinets & cupboards,29.0,97,Luxemburg,349,5
123,2023-01-28,GRÖNLID,Beds,4790.0,57,Namen,614,5
123,2023-01-28,BESTÅ,Bookcases & shelving units,420.0,57,Namen,614,1
124,2022-11-08,ALGOT / BROR,Bookcases & shelving units,1311.0,78,Vlaams-Brabant,80,4
124,2022-11-08,ÄPPLARÖ,Outdoor furniture,2034.0,78,Vlaams-Brabant,80,9
124,2022-11-08,DELAKTIG,Beds,2095.0,78,Vlaams-Brabant,80,10
125,2022-02-28,BEKANT,Tables & desks,6180.0,45,Limburg,677,1
126,2022-02-22,PAX,Wardrobes,3035.0,23,Namen,503,10
126,2022-02-22,BERGENES,Tables & desks,9.0,23,Namen,503,1
126,2022-02-22,TROFAST,Nursery furniture,25.0,23,Namen,503,6
127,2022-09-15,IVAR,Bookcases & shelving units,1013.0,32,Waals-Brabant,468,4
127,2022-09-15,PLATSA,TV & media furniture,405.0,32,Waals-Brabant,468,10
128,2022-12-08,GRÖNLID,Sofas & armchairs,850.0,95,Vlaams-Brabant,431,3
128,2022-12-08,GALANT,Bookcases & shelving units,395.0,95,Vlaams-Brabant,431,6
128,2022-12-08,VEDBO / VEDBO,Chairs,5865.0,95,Vlaams-Brabant,431,9
128,2022-12-08,BESTÅ,TV & media furniture,475.0,95,Vlaams-Brabant,431,9
129,2022-12-11,JÄPPLING,Tables & desks,545.0,26,West-Vlaanderen,398,9
130,2022-04-04,LERHAMN,Chairs,145.0,91,Luik,202,5
130,2022-04-04,SVÄRTA,Beds,1175.0,91,Luik,202,2
131,2022-04-04,SNIGLAR,Beds,295.0,56,Vlaams-Brabant,456,2
131,2022-04-04,LIDHULT,Sofas & armchairs,1750.0,56,Vlaams-Brabant,456,6
131,2022-04-04,ÄPPLARÖ,Outdoor furniture,205.0,56,Vlaams-Brabant,456,8
132,2022-09-01,FÖRSIKTIG,Chairs,15.0,56,Vlaams-Brabant,635,7
132,2022-09-01,MÖRBYLÅNGA / LEIFARNE,Tables & desks,3665.0,56,Vlaams-Brabant,635,9
132,2022-09-01,BRÅTHULT,Sofas & armchairs,250.0,56,Vlaams-Brabant,635,6
133,2022-10-16,VIMLE,Sofas & armchairs,865.0,75,Limburg,58,5
133,2022-10-16,BAGGANÄS,Bookcases & shelving units,27.0,75,Limburg,58,9
133,2022-10-16,PLATSA,Wardrobes,502.0,75,Limburg,58,3
134,2022-05-30,SONGESAND,Wardrobes,795.0,30,Limburg,625,2
135,2023-01-04,GRÖNLID,Sofas & armchairs,2500.0,58,Namen,99,4
135,2023-01-04,LIDHULT,Sofas & armchairs,4695.0,58,Namen,99,4
135,2023-01-04,FRIHETEN,Sofas & armchairs,1845.0,58,Namen,99,7
135,2023-01-04,JONAXEL,Bookcases & shelving units,745.0,58,Namen,99,10
136,2022-09-12,IVAR,Bookcases & shelving units,75.0,76,Henegouwen,162,2
136,2022-09-12,KIVIK,Sofas & armchairs,1695.0,76,Henegouwen,162,1
136,2022-09-12,HISHULT,TV & media furniture,17.0,76,Henegouwen,162,5
136,2022-09-12,PLATSA,Wardrobes,1785.5,76,Henegouwen,162,9
136,2022-09-12,SÖDERHAMN,Chairs,1425.0,76,Henegouwen,162,1
137,2022-06-20,BESTÅ,Cabinets & cupboards,225.0,32,Luik,769,4
137,2022-06-20,ANTILOP,Chairs,110.0,32,Luik,769,3
137,2022-06-20,POÄNG,Chairs,382.0,32,Luik,769,3
137,2022-06-20,IDÅSEN,Tables & desks,1590.0,32,Luik,769,7
137,2022-06-20,IVAR,Bookcases & shelving units,775.0,32,Luik,769,9
138,2022-04-22,LIDHULT,Chairs,1795.0,94,Vlaams-Brabant,293,10
139,2022-08-26,BESTÅ,Bookcases & shelving units,510.0,61,Vlaams-Brabant,957,9
139,2022-08-26,GALANT,Cabinets & cupboards,945.0,61,Vlaams-Brabant,957,10
139,2022-08-26,STUVA / FRITIDS,Nursery furniture,375.0,61,Vlaams-Brabant,957,4
139,2022-08-26,KARLHUGO,Chairs,595.0,61,Vlaams-Brabant,957,6
140,2022-09-02,JONAXEL,Bookcases & shelving units,915.0,80,Oost-Vlaanderen,323,2
140,2022-09-02,POÄNG,Chairs,425.0,80,Oost-Vlaanderen,323,9
140,2022-09-02,ASKHOLMEN,Outdoor furniture,467.0,80,Oost-Vlaanderen,323,5
140,2022-09-02,DELAKTIG,Beds,2095.0,80,Oost-Vlaanderen,323,4
140,2022-09-02,LÅNGFJÄLL,Chairs,695.0,80,Oost-Vlaanderen,323,2
141,2022-09-09,LÅNGFJÄLL,Chairs,545.0,29,Limburg,15,4
141,2022-09-09,GRÖNLID,Sofas & armchairs,365.0,29,Limburg,15,6
141,2022-09-09,EKEDALEN,Bar furniture,345.0,29,Limburg,15,2
142,2022-10-27,PLATSA,Wardrobes,1785.5,29,Limburg,336,9
142,2022-10-27,IVAR,Bookcases & shelving units,795.0,29,Limburg,336,3
142,2022-10-27,TORNVIKEN,Trolleys,995.0,29,Limburg,336,7
143,2022-06-17,NORDVIKEN / LEIFARNE,Chairs,3165.0,81,Limburg,672,5
143,2022-06-17,ANVÄNDBAR,Tables & desks,476.0,81,Limburg,672,7
143,2022-06-17,SULARP,Bookcases & shelving units,45.5,81,Limburg,672,1
143,2022-06-17,GALANT,Cabinets & cupboards,3240.0,81,Limburg,672,1
143,2022-06-17,SOLLERÖN,Outdoor furniture,3206.0,81,Limburg,672,1
144,2022-07-09,BROR,Trolleys,645.0,18,Namen,935,6
144,2022-07-09,LÅNGFJÄLL,Chairs,645.0,18,Namen,935,3
144,2022-07-09,LOTE,Chests of drawers & drawer units,115.0,18,Namen,935,2
144,2022-07-09,BESTÅ,TV & media furniture,1700.0,18,Namen,935,9
144,2022-07-09,FLISAT,Chairs,139.0,18,Namen,935,7
145,2022-05-06,EKEDALEN / EKEDALEN,Bar furniture,2176.0,47,Antwerpen,8,2
145,2022-05-06,HYLLIS,Bookcases & shelving units,39.0,47,Antwerpen,8,5
146,2022-06-30,ALGOT,Bookcases & shelving units,30.0,18,Henegouwen,555,6
146,2022-06-30,SUNDVIK,Tables & desks,796.0,18,Henegouwen,555,9
147,2023-01-15,KIVIK,Sofas & armchairs,6160.0,88,Limburg,512,2
147,2023-01-15,POÄNG,Chairs,179.0,88,Limburg,512,4
147,2023-01-15,TROFAST,Children's furniture,10.0,88,Limburg,512,9
148,2022-08-29,NORRÅKER,Chairs,145.0,89,Luik,605,2
148,2022-08-29,LEIFARNE,Café furniture,275.0,89,Luik,605,8
148,2022-08-29,BESTÅ,Bookcases & shelving units,60.0,89,Luik,605,10
148,2022-08-29,KNOPPARP,Sofas & armchairs,345.0,89,Luik,605,7
149,2023-01-27,HÅLLÖ,Outdoor furniture,149.0,94,West-Vlaanderen,600,9
150,2022-04-28,HANVIKEN,TV & media furniture,75.0,39,Antwerpen,520,3
150,2022-04-28,LINNMON / LERBERG,Tables & desks,330.0,39,Antwerpen,520,4
150,2022-04-28,VITTSJÖ,Tables & desks,609.0,39,Antwerpen,520,5
150,2022-04-28,FÖRHÖJA,Trolleys,645.0,39,Antwerpen,520,1
151,2022-06-28,SVALNÄS,Bookcases & shelving units,2070.0,51,Waals-Brabant,250,4
152,2022-05-26,BESTÅ / EKET,Cabinets & cupboards,1719.0,46,Antwerpen,397,8
152,2022-05-26,PAX / GRIMO,Wardrobes,1765.0,46,Antwerpen,397,3
153,2022-06-20,BESTÅ,"Sideboards, buffets & console tables",1820.0,100,Luxemburg,898,10
153,2022-06-20,HAVSTEN,Sofas & armchairs,4070.0,100,Luxemburg,898,1
153,2022-06-20,GRÖNLID,Sofas & armchairs,595.0,100,Luxemburg,898,2
153,2022-06-20,EKET,Bookcases & shelving units,255.0,100,Luxemburg,898,5
153,2022-06-20,MÖRBYLÅNGA / BERNHARD,Chairs,6965.0,100,Luxemburg,898,10
154,2022-04-09,PAX,Wardrobes,3227.0,96,Waals-Brabant,337,9
154,2022-04-09,YNGVAR,Chairs,475.0,96,Waals-Brabant,337,6
155,2023-01-22,PLATSA,Wardrobes,450.0,21,Limburg,454,9
155,2023-01-22,EKTORP,Sofas & armchairs,125.0,21,Limburg,454,6
155,2023-01-22,TRANARÖ,Outdoor furniture,95.0,21,Limburg,454,7
155,2023-01-22,LINNMON / ADILS,Tables & desks,235.0,21,Limburg,454,6
156,2022-08-26,HISHULT,Bookcases & shelving units,35.0,47,Antwerpen,160,1
156,2022-08-26,EKET,Bookcases & shelving units,236.0,47,Antwerpen,160,5
156,2022-08-26,HEMNES,Chairs,395.0,47,Antwerpen,160,2
156,2022-08-26,BESTÅ,Bookcases & shelving units,795.0,47,Antwerpen,160,2
156,2022-08-26,LIDHULT,Beds,7785.0,47,Antwerpen,160,9
157,2022-10-31,LIDHULT,Sofas & armchairs,2320.0,25,Luxemburg,629,4
157,2022-10-31,FÄRLÖV,Sofas & armchairs,795.0,25,Luxemburg,629,2
157,2022-10-31,BRIMNES,Cabinets & cupboards,395.0,25,Luxemburg,629,9
157,2022-10-31,PLATSA,Beds,2600.5,25,Luxemburg,629,8
158,2022-10-19,HÄLLAN,Cabinets & cupboards,275.0,87,Waals-Brabant,204,4
158,2022-10-19,HAMMARN,Beds,399.0,87,Waals-Brabant,204,2
158,2022-10-19,ELVARLI,Wardrobes,1581.0,87,Waals-Brabant,204,9
158,2022-10-19,KALLAX,Bookcases & shelving units,250.0,87,Waals-Brabant,204,10
158,2022-10-19,GRÖNLID,Sofas & armchairs,200.0,87,Waals-Brabant,204,3
159,2022-08-12,RIKSVIKEN,Cabinets & cupboards,225.0,58,Waals-Brabant,622,1
159,2022-08-12,HEDRA,Cabinets & cupboards,9.0,58,Waals-Brabant,622,1
159,2022-08-12,PÅHL,Children's furniture,395.0,58,Waals-Brabant,622,4
160,2022-04-24,JUSTINA,Chairs,19.0,85,West-Vlaanderen,896,2
160,2022-04-24,BESTÅ,Bookcases & shelving units,30.0,85,West-Vlaanderen,896,5
160,2022-04-24,KRAGSTA,Tables & desks,495.0,85,West-Vlaanderen,896,8
161,2022-08-29,MELLTORP / NISSE,Chairs,297.0,58,Limburg,46,1
161,2022-08-29,PAX,Wardrobes,3875.0,58,Limburg,46,8
162,2022-05-19,IKEA PS 2017,Tables & desks,346.5,68,Oost-Vlaanderen,270,3
162,2022-05-19,NORRÅKER / NORRARYD,Chairs,1636.0,68,Oost-Vlaanderen,270,5
162,2022-05-19,KALLAX,Bookcases & shelving units,725.0,68,Oost-Vlaanderen,270,7
163,2022-03-11,ÖRFJÄLL,Chairs,225.0,82,Limburg,706,3
163,2022-03-11,ALGOT,Bookcases & shelving units,30.0,82,Limburg,706,3
163,2022-03-11,LINNMON / OLOV,Tables & desks,415.0,82,Limburg,706,6
163,2022-03-11,BEKVÄM,Chairs,145.0,82,Limburg,706,6
163,2022-03-11,EKET,Cabinets & cupboards,45.0,82,Limburg,706,1
164,2022-06-20,BILLSBRO,Bookcases & shelving units,69.0,34,Luxemburg,770,1
164,2022-06-20,BESTÅ,Cabinets & cupboards,1470.0,34,Luxemburg,770,2
164,2022-06-20,BEKANT,Tables & desks,1100.0,34,Luxemburg,770,1
164,2022-06-20,OBSERVATÖR,Bookcases & shelving units,15.0,34,Luxemburg,770,8
165,2022-07-24,EKEDALEN / EKEDALEN,Chairs,2345.0,99,Limburg,299,10
166,2022-10-07,PLATSA,Wardrobes,1388.0,29,Luik,779,10
166,2022-10-07,POÄNG,Chairs,790.0,29,Luik,779,2
166,2022-10-07,LANDSKRONA,Chairs,2500.0,29,Luik,779,6
167,2022-12-04,FREKVENS,Tables & desks,101.5,28,Oost-Vlaanderen,837,6
168,2022-09-25,KOLBJÖRN,Bookcases & shelving units,1145.0,69,Luxemburg,948,5
168,2022-09-25,GALANT,Cabinets & cupboards,1520.0,69,Luxemburg,948,7
169,2022-07-04,LIXHULT,Cabinets & cupboards,363.0,90,Vlaams-Brabant,980,4
170,2023-01-13,BAGGANÄS,TV & media furniture,27.0,38,West-Vlaanderen,74,2
170,2023-01-13,FLEKKE,Sofas & armchairs,2085.0,38,West-Vlaanderen,74,9
170,2023-01-13,EKET,Bookcases & shelving units,656.0,38,West-Vlaanderen,74,1
171,2022-08-23,GONATT,Nursery furniture,1095.0,84,Antwerpen,940,10
172,2022-12-29,POÄNG,Sofas & armchairs,172.0,20,Oost-Vlaanderen,610,5
172,2022-12-29,MELLTORP / ADDE,Chairs,359.0,20,Oost-Vlaanderen,610,2
172,2022-12-29,BESTÅ,TV & media furniture,1700.0,20,Oost-Vlaanderen,610,4
172,2022-12-29,STUVA / FRITIDS,Nursery furniture,375.0,20,Oost-Vlaanderen,610,3
173,2022-10-02,MAMMUT,Children's furniture,59.0,64,Waals-Brabant,70,9
173,2022-10-02,NORDVIKEN / LEIFARNE,Chairs,3165.0,64,Waals-Brabant,70,10
173,2022-10-02,JONAXEL,Bookcases & shelving units,560.0,64,Waals-Brabant,70,5
173,2022-10-02,VALLENTUNA,Sofas & armchairs,3388.0,64,Waals-Brabant,70,5
173,2022-10-02,LIXHULT,Cabinets & cupboards,175.0,64,Waals-Brabant,70,6
174,2022-09-24,EKEDALEN,Tables & desks,795.0,35,Limburg,538,3
175,2022-03-10,IVAR,Bookcases & shelving units,1045.0,69,Antwerpen,219,9
175,2022-03-10,HAVSTEN,Outdoor furniture,385.0,69,Antwerpen,219,4
175,2022-03-10,SULARP,TV & media furniture,45.5,69,Antwerpen,219,2
175,2022-03-10,GALANT,Cabinets & cupboards,4540.0,69,Antwerpen,219,10
175,2022-03-10,GRÖNLID,Sofas & armchairs,6110.0,69,Antwerpen,219,9
176,2022-10-17,DUVHOLMEN,Outdoor furniture,80.0,69,Namen,76,3
176,2022-10-17,LAPPVIKEN,Cabinets & cupboards,31.5,69,Namen,76,8
176,2022-10-17,MÖCKELBY / HENRIKSDAL,Chairs,4265.0,69,Namen,76,2
177,2022-06-08,ASKHOLMEN,Outdoor furniture,465.0,23,Limburg,581,5
177,2022-06-08,ORRNÄS,TV & media furniture,29.0,23,Limburg,581,1
177,2022-06-08,LINNMON / ALEX,Tables & desks,930.0,23,Limburg,581,10
177,2022-06-08,MALSJÖ,TV & media furniture,1895.0,23,Limburg,581,3
178,2022-12-29,HÄSSELBY,Sofas & armchairs,295.0,18,Oost-Vlaanderen,99,2
178,2022-12-29,VEBERÖD,Bookcases & shelving units,645.0,18,Oost-Vlaanderen,99,1
179,2022-06-16,NORDLI,Chests of drawers & drawer units,960.0,69,Namen,504,4
179,2022-06-16,FÖRSIKTIG,Children's furniture,15.0,69,Namen,504,10
179,2022-06-16,ASKVOLL,Chests of drawers & drawer units,175.0,69,Namen,504,2
180,2022-03-29,LIDHULT,Sofas & armchairs,100.0,22,Namen,646,4
180,2022-03-29,GRÖNLID,Sofas & armchairs,8900.0,22,Namen,646,10
180,2022-03-29,FANBYN,Chairs,150.0,22,Namen,646,4
180,2022-03-29,KALLVIKEN,TV & media furniture,95.0,22,Namen,646,5
181,2022-04-03,PAX,Wardrobes,3162.0,82,Waals-Brabant,101,7
182,2022-12-30,LIDHULT,Sofas & armchairs,2396.0,35,Antwerpen,371,10
182,2022-12-30,GRÖNLID,Sofas & armchairs,6575.0,35,Antwerpen,371,6
183,2022-03-14,LIDHULT,Sofas & armchairs,200.0,70,Vlaams-Brabant,83,3
183,2022-03-14,INGATORP / INGOLF,Tables & desks,3015.0,70,Vlaams-Brabant,83,9
183,2022-03-14,TYSSEDAL,Wardrobes,1645.0,70,Vlaams-Brabant,83,10
183,2022-03-14,NORRÅKER / RÖNNINGE,Tables & desks,1085.0,70,Vlaams-Brabant,83,5
183,2022-03-14,MAMMUT,Children's furniture,59.0,70,Vlaams-Brabant,83,4
184,2022-06-29,HYLLIS,Bookcases & shelving units,39.0,23,Vlaams-Brabant,133,10
184,2022-06-29,BROR,Bookcases & shelving units,670.0,23,Vlaams-Brabant,133,5
184,2022-06-29,INGATORP / INGATORP,Chairs,3225.0,23,Vlaams-Brabant,133,1
184,2022-06-29,PLATSA,Wardrobes,435.0,23,Vlaams-Brabant,133,2
184,2022-06-29,MÖRBYLÅNGA / BERNHARD,Tables & desks,6965.0,23,Vlaams-Brabant,133,6
185,2022-10-02,BESTÅ / EKET,Bookcases & shelving units,1578.0,78,Limburg,769,8
185,2022-10-02,INGATORP / INGOLF,Chairs,1725.0,78,Limburg,769,5
185,2022-10-02,LANGUR,Chairs,235.0,78,Limburg,769,1
186,2022-07-30,SVALNÄS,Bookcases & shelving units,2070.0,81,Henegouwen,118,7
186,2022-07-30,FRANKLIN,Bar furniture,129.0,81,Henegouwen,118,8
186,2022-07-30,EKEDALEN,Tables & desks,795.0,81,Henegouwen,118,4
186,2022-07-30,BESTÅ,Cabinets & cupboards,1045.0,81,Henegouwen,118,4
187,2022-11-16,GLASHOLM / ALEX,Tables & desks,965.0,80,Luik,174,4
188,2022-08-08,EDVALLA,TV & media furniture,25.0,89,Henegouwen,131,6
188,2022-08-08,TINGBY / LEIFARNE,Tables & desks,2165.0,89,Henegouwen,131,2
188,2022-08-08,SÖDERHAMN,Sofas & armchairs,1300.0,89,Henegouwen,131,1
189,2022-06-22,SJÄLLAND,Outdoor furniture,180.0,57,Luik,18,6
190,2022-08-21,GRÖNLID,Sofas & armchairs,3760.0,24,Oost-Vlaanderen,38,3
190,2022-08-21,BESTÅ,Bookcases & shelving units,1620.0,24,Oost-Vlaanderen,38,7
190,2022-08-21,HEMNES,Sofas & armchairs,2085.0,24,Oost-Vlaanderen,38,6
190,2022-08-21,SAGSTUA,Beds,545.0,24,Oost-Vlaanderen,38,9
191,2022-07-08,GRÖNLID,Sofas & armchairs,365.0,55,West-Vlaanderen,977,4
191,2022-07-08,KALLAX,Bookcases & shelving units,1350.0,55,West-Vlaanderen,977,4
191,2022-07-08,FREDÖN,Outdoor furniture,225.0,55,West-Vlaanderen,977,8
192,2022-03-17,LIATORP,Bookcases & shelving units,4335.0,40,Henegouwen,456,2
192,2022-03-17,BESTÅ,Bookcases & shelving units,150.0,40,Henegouwen,456,1
193,2022-10-18,BROR,Bookcases & shelving units,445.0,80,Limburg,557,2
193,2022-10-18,EKET,Cabinets & cupboards,356.0,80,Limburg,557,6
194,2022-10-26,STRANDMON,Chairs,995.0,67,Vlaams-Brabant,808,4
194,2022-10-26,BESTÅ,TV & media furniture,480.0,67,Vlaams-Brabant,808,10
194,2022-10-26,TIMMERVIKEN,Cabinets & cupboards,100.0,67,Vlaams-Brabant,808,7
194,2022-10-26,BEKANT,Tables & desks,1295.0,67,Vlaams-Brabant,808,5
194,2022-10-26,RÖNNINGE,Chairs,345.0,67,Vlaams-Brabant,808,8
195,2022-12-17,PÅHL,Tables & desks,295.0,37,Henegouwen,633,8
195,2022-12-17,TROFAST,Children's furniture,395.0,37,Henegouwen,633,5
195,2022-12-17,NORRÅKER / RÖNNINGE,Chairs,1085.0,37,Henegouwen,633,5
196,2022-07-30,MÄSTERBY,Chairs,145.0,99,West-Vlaanderen,950,9
196,2022-07-30,BESTÅ,Cabinets & cupboards,2980.0,99,West-Vlaanderen,950,8
196,2022-07-30,GRÖNLID,Sofas & armchairs,665.0,99,West-Vlaanderen,950,2
196,2022-07-30,BILLY / OXBERG,Bookcases & shelving units,500.0,99,West-Vlaanderen,950,2
197,2022-08-12,ELVARLI,Wardrobes,1128.0,66,West-Vlaanderen,726,2
197,2022-08-12,LANGUR,Nursery furniture,110.0,66,West-Vlaanderen,726,9
197,2022-08-12,EKEDALEN / HENRIKSDAL,Tables & desks,2765.0,66,West-Vlaanderen,726,2
197,2022-08-12,KALLAX,Bookcases & shelving units,1350.0,66,West-Vlaanderen,726,8
197,2022-08-12,PAX,Wardrobes,1870.0,66,West-Vlaanderen,726,6
198,2022-09-12,KULLABERG,Bar furniture,140.0,48,Namen,972,6
199,2022-07-29,SVALNÄS,Tables & desks,1840.0,74,Namen,46,2
199,2022-07-29,ELVARLI,Wardrobes,650.0,74,Namen,46,6
199,2022-07-29,IDÅSEN,Chests of drawers & drawer units,690.0,74,Namen,46,3
199,2022-07-29,LANGUR,Children's furniture,345.0,74,Namen,46,4
200,2022-09-26,VALLENTUNA,Sofas & armchairs,2932.0,80,Henegouwen,726,5
200,2022-09-26,IKEA PS 2012 / JANINGE,Tables & desks,1795.0,80,Henegouwen,726,1
200,2022-09-26,BRENNÅSEN,Beds,30.0,80,Henegouwen,726,3
201,2022-12-24,ENERYDA,TV & media furniture,22.0,95,Antwerpen,685,3
201,2022-12-24,LYCKSELE HÅVET,Beds,1645.0,95,Antwerpen,685,2
201,2022-12-24,NORRÅKER,Bar furniture,395.0,95,Antwerpen,685,9
202,2022-04-15,UPPLEVA,Bookcases & shelving units,145.0,90,West-Vlaanderen,574,3
203,2022-12-20,VITTSJÖ,Bookcases & shelving units,695.0,32,Henegouwen,319,9
203,2022-12-20,INGATORP / INGOLF,Tables & desks,2725.0,32,Henegouwen,319,3
204,2022-05-19,POÄNG,Children's furniture,179.0,89,Oost-Vlaanderen,3,4
204,2022-05-19,SNILLE,Chairs,125.0,89,Oost-Vlaanderen,3,9
204,2022-05-19,MÖRBYLÅNGA / LEIFARNE,Chairs,3665.0,89,Oost-Vlaanderen,3,2
204,2022-05-19,BESTÅ,TV & media furniture,25.0,89,Oost-Vlaanderen,3,5
205,2022-06-02,GAMLARED / LERHAMN,Tables & desks,685.0,40,Luik,385,3
205,2022-06-02,PAX / HASVIK,Wardrobes,2990.0,40,Luik,385,5
205,2022-06-02,FRIHETEN,Sofas & armchairs,1845.0,40,Luik,385,2
206,2023-01-28,BEKANT,Cabinets & cupboards,1105.0,63,Antwerpen,735,4
207,2022-08-25,LINNMON / GODVIN,Tables & desks,205.0,46,Luik,770,5
207,2022-08-25,FLINTAN,Chairs,245.0,46,Luik,770,8
208,2022-10-02,BEKANT,Tables & desks,1240.0,48,Namen,834,5
209,2022-07-02,MÖRBYLÅNGA / BERNHARD,Chairs,5275.0,37,Antwerpen,111,2
209,2022-07-02,EKET,Bookcases & shelving units,12.0,37,Antwerpen,111,10
209,2022-07-02,LIDHULT,Chairs,3032.0,37,Antwerpen,111,3
210,2022-04-03,LYCKSELE HÅVET,Beds,795.0,64,Namen,42,7
210,2022-04-03,BLECKBERGET,Chairs,250.0,64,Namen,42,10
210,2022-04-03,KIVIK,Sofas & armchairs,950.0,64,Namen,42,8
210,2022-04-03,PAX,Wardrobes,3905.0,64,Namen,42,9
210,2022-04-03,FJÄLLBO,Bookcases & shelving units,495.0,64,Namen,42,6
211,2023-01-21,LIDHULT,Sofas & armchairs,350.0,96,Antwerpen,568,1
211,2023-01-21,FREKVENS,Tables & desks,265.0,96,Antwerpen,568,6
212,2023-02-17,MOSSARYD,Bookcases & shelving units,29.0,32,Limburg,461,8
212,2023-02-17,OBSERVATÖR,Bookcases & shelving units,5.0,32,Limburg,461,6
212,2023-02-17,TROFAST,Children's furniture,15.0,32,Limburg,461,1
212,2023-02-17,VALLENTUNA,Chairs,1468.0,32,Limburg,461,9
212,2023-02-17,IVAR,Bookcases & shelving units,795.0,32,Limburg,461,8
213,2022-07-19,BUSUNGE,Children's furniture,645.0,34,Oost-Vlaanderen,151,9
213,2022-07-19,GAMLEBY,Tables & desks,2475.0,34,Oost-Vlaanderen,151,3
214,2022-04-27,LIXHULT,Cabinets & cupboards,244.0,69,West-Vlaanderen,467,1
214,2022-04-27,BESTÅ,Cabinets & cupboards,375.0,69,West-Vlaanderen,467,2
215,2022-08-18,BEKVÄM,Chairs,145.0,61,Antwerpen,122,9
